Timestamp (IST),Steps,Total Day Steps,HR,BP Systolic,BP Diastolic,SpO2 (%),Sleep Stage,Activity Level,Date
06-01-2025 01:10,0,8096,63,99.7,71.7,95.9,Light Sleep,None,06-01-2025
06-01-2025 01:15,0,8096,66,107.4,68.5,94.6,Light Sleep,None,06-01-2025
06-01-2025 01:20,0,8096,58,91.9,64.3,96.8,Deep Sleep,None,06-01-2025
06-01-2025 01:25,0,8096,68,116.7,73.9,95.1,REM Sleep,None,06-01-2025
06-01-2025 01:30,0,8096,73,111.8,74.3,96.1,Light Sleep,None,06-01-2025
06-01-2025 01:35,18,8096,77,117.4,81,95.9,Awake,Sedentary,06-01-2025
06-01-2025 01:40,0,8096,62,105.5,77.6,94.7,Light Sleep,None,06-01-2025
06-01-2025 01:45,0,8096,65,114.1,70.7,96.5,Light Sleep,None,06-01-2025
06-01-2025 01:50,0,8096,75,109.1,70.5,96.6,Light Sleep,None,06-01-2025
06-01-2025 01:55,0,8096,68,112.9,71.1,96.6,Light Sleep,None,06-01-2025
06-01-2025 02:00,0,8096,56,125.2,69.4,95.6,Light Sleep,None,06-01-2025
06-01-2025 02:05,0,8096,65,111.1,70.8,94.5,Light Sleep,None,06-01-2025
06-01-2025 02:10,0,8096,64,113.1,70.7,95.2,Light Sleep,None,06-01-2025
06-01-2025 02:15,0,8096,60,106.6,69.7,95,Light Sleep,None,06-01-2025
06-01-2025 02:20,0,8096,64,115.7,65.8,95.5,Light Sleep,None,06-01-2025
06-01-2025 02:25,0,8096,63,112.9,72.4,93.6,Light Sleep,None,06-01-2025
06-01-2025 02:30,0,8096,45,96.9,63.7,95.4,Deep Sleep,None,06-01-2025
06-01-2025 02:35,0,8096,55,98.5,67.3,95.3,Deep Sleep,None,06-01-2025
06-01-2025 02:40,0,8096,51,97,67.7,94.7,Deep Sleep,None,06-01-2025
06-01-2025 02:45,63,8096,56,127.8,80.2,94.9,Awake,Walking,06-01-2025
06-01-2025 02:50,0,8096,55,112.5,72.5,96.3,Light Sleep,None,06-01-2025
06-01-2025 02:55,0,8096,61,113,67.5,95.3,Light Sleep,None,06-01-2025
06-01-2025 03:00,0,8096,59,115.1,68.1,97.1,Light Sleep,None,06-01-2025
06-01-2025 03:05,20,8096,88,121.1,80.9,96.3,Awake,Sedentary,06-01-2025
06-01-2025 03:10,61,8096,80,119.9,84.7,98.3,Awake,Walking,06-01-2025
06-01-2025 03:15,18,8096,63,122.9,87,97.3,Awake,Sedentary,06-01-2025
06-01-2025 03:20,46,8096,74,116.1,80.3,95.3,Awake,Walking,06-01-2025
06-01-2025 03:25,12,8096,82,116.2,75.2,96.6,Awake,Sedentary,06-01-2025
06-01-2025 03:30,17,8096,49,121.7,76.3,98.1,Awake,Sedentary,06-01-2025
06-01-2025 03:35,7,8096,56,119.1,81.5,96.1,Awake,Sedentary,06-01-2025
06-01-2025 03:40,0,8096,59,111.5,72.1,96.2,Light Sleep,None,06-01-2025
06-01-2025 03:45,0,8096,61,114.7,71.7,95.8,Light Sleep,None,06-01-2025
06-01-2025 03:50,9,8096,97,121.9,84.9,95,Awake,Sedentary,06-01-2025
06-01-2025 03:55,7,8096,73,111.6,85.7,96.1,Awake,Sedentary,06-01-2025
06-01-2025 04:00,8,8096,78,122.5,83.2,97.6,Awake,Sedentary,06-01-2025
06-01-2025 04:05,27,8096,95,119.4,83.5,99,Awake,Sedentary,06-01-2025
06-01-2025 04:10,19,8096,62,117,78.2,98.4,Awake,Sedentary,06-01-2025
06-01-2025 04:15,70,8096,105,123.4,85.4,98.6,Awake,Walking,06-01-2025
06-01-2025 04:20,24,8096,90,123.7,79.9,99,Awake,Sedentary,06-01-2025
06-01-2025 04:25,0,8096,71,109.1,68.7,96,Light Sleep,None,06-01-2025
06-01-2025 04:30,0,8096,61,109.8,72.4,96,Light Sleep,None,06-01-2025
06-01-2025 04:35,58,8096,54,123,80.9,96.6,Awake,Jogging,06-01-2025
06-01-2025 04:40,7,8096,63,129.5,75.9,95.2,Awake,Sedentary,06-01-2025
06-01-2025 04:45,14,8096,70,111.8,85.6,95.4,Awake,Sedentary,06-01-2025
06-01-2025 04:50,0,8096,53,102.2,70.5,97.1,Light Sleep,None,06-01-2025
06-01-2025 04:55,0,8096,63,92.9,66.1,95.8,Deep Sleep,None,06-01-2025
06-01-2025 05:00,0,8096,55,95,60,94.9,Deep Sleep,None,06-01-2025
06-01-2025 05:05,0,8096,55,92.7,65.2,95,Deep Sleep,None,06-01-2025
06-01-2025 05:10,0,8096,71,117.6,74.2,96.8,REM Sleep,None,06-01-2025
06-01-2025 05:15,0,8096,68,113.2,77.9,95.1,REM Sleep,None,06-01-2025
06-01-2025 05:20,0,8096,71,117.1,74,94.1,REM Sleep,None,06-01-2025
06-01-2025 05:25,0,8096,76,107.5,75.6,98.4,REM Sleep,None,06-01-2025
06-01-2025 05:30,0,8096,60,108.5,67.9,96.2,Light Sleep,None,06-01-2025
06-01-2025 05:35,0,8096,57,91.2,64.1,96.1,Deep Sleep,None,06-01-2025
06-01-2025 05:40,0,8096,50,102.6,61.2,95.7,Deep Sleep,None,06-01-2025
06-01-2025 05:45,0,8096,71,107.7,75.2,96,Light Sleep,None,06-01-2025
06-01-2025 05:50,0,8096,45,92.1,59.9,94.9,Deep Sleep,None,06-01-2025
06-01-2025 05:55,0,8096,55,102.6,65.3,95.6,Deep Sleep,None,06-01-2025
06-01-2025 06:00,15,8096,80,124.5,83.5,95.2,Awake,Sedentary,06-01-2025
06-01-2025 06:05,20,8096,78,130,76.3,95.7,Awake,Sedentary,06-01-2025
06-01-2025 06:10,25,8096,61,120,83.2,95.8,Awake,Sedentary,06-01-2025
06-01-2025 06:15,24,8096,63,118.6,76.3,95.7,Awake,Sedentary,06-01-2025
06-01-2025 06:20,15,8096,88,126,81.4,97.3,Awake,Sedentary,06-01-2025
06-01-2025 06:25,67,8096,74,124.1,81.7,97.3,Awake,Walking,06-01-2025
06-01-2025 06:30,74,8096,79,119.7,83.7,96,Awake,Walking,06-01-2025
06-01-2025 06:35,82,8096,77,127,78.1,96.9,Awake,Jogging,06-01-2025
06-01-2025 06:40,31,8096,107,122.2,84.4,97.1,Awake,Sedentary,06-01-2025
06-01-2025 06:45,17,8096,71,115.5,80.5,96.3,Awake,Sedentary,06-01-2025
06-01-2025 06:50,10,8096,93,120.4,80.6,97.6,Awake,Sedentary,06-01-2025
06-01-2025 06:55,39,8096,75,128.5,85.2,98,Awake,Sedentary,06-01-2025
06-01-2025 07:00,48,8096,87,121.6,82.7,95.4,Awake,Walking,06-01-2025
06-01-2025 07:05,14,8096,97,128.1,79.6,97.9,Awake,Sedentary,06-01-2025
06-01-2025 07:10,30,8096,77,128.5,84.6,96,Awake,Sedentary,06-01-2025
06-01-2025 07:15,29,8096,103,126,79.3,97.9,Awake,Sedentary,06-01-2025
06-01-2025 07:20,19,8096,60,120.6,82.7,98.3,Awake,Sedentary,06-01-2025
06-01-2025 07:25,11,8096,85,125.4,81.7,96.4,Awake,Sedentary,06-01-2025
06-01-2025 07:30,64,8096,57,127.1,85.1,97.4,Awake,Walking,06-01-2025
06-01-2025 07:35,21,8096,48,127.9,81.5,97.5,Awake,Sedentary,06-01-2025
06-01-2025 07:40,77,8096,67,121.8,88.7,98.3,Awake,Walking,06-01-2025
06-01-2025 07:45,56,8096,89,131,81.7,98.2,Awake,Walking,06-01-2025
06-01-2025 07:50,28,8096,64,123,82.1,94.7,Awake,Sedentary,06-01-2025
06-01-2025 07:55,26,8096,69,120,81.7,95.7,Awake,Sedentary,06-01-2025
06-01-2025 08:00,33,8096,77,127.7,83.2,95.6,Awake,Walking,06-01-2025
06-01-2025 08:05,60,8096,130,125.6,85,97,Awake,Walking,06-01-2025
06-01-2025 08:10,60,8096,70,118,81.2,96.7,Awake,Walking,06-01-2025
06-01-2025 08:15,40,8096,78,118,78.7,97.3,Awake,Walking,06-01-2025
06-01-2025 08:20,66,8096,75,127.1,76.2,98.1,Awake,Walking,06-01-2025
06-01-2025 08:25,47,8096,82,124.9,75.7,95.6,Awake,Walking,06-01-2025
06-01-2025 08:30,13,8096,73,114.6,85.4,94.4,Awake,Sedentary,06-01-2025
06-01-2025 08:35,17,8096,84,117,86.8,96.7,Awake,Sedentary,06-01-2025
06-01-2025 08:40,58,8096,84,125.2,80.8,97.6,Awake,Walking,06-01-2025
06-01-2025 08:45,13,8096,80,116.3,75.3,96.5,Awake,Sedentary,06-01-2025
06-01-2025 08:50,29,8096,93,113.8,80.1,97.8,Awake,Sedentary,06-01-2025
06-01-2025 08:55,66,8096,98,135,84.6,97.2,Awake,Walking,06-01-2025
06-01-2025 09:00,18,8096,77,122.9,79.9,96.3,Awake,Sedentary,06-01-2025
06-01-2025 09:05,19,8096,80,120.2,79.6,96.5,Awake,Sedentary,06-01-2025
06-01-2025 09:10,84,8096,88,126.4,83.9,97.8,Awake,Jogging,06-01-2025
06-01-2025 09:15,0,8096,78,122,73.9,98.8,Awake,Sedentary,06-01-2025
06-01-2025 09:20,25,8096,55,116.3,82.1,96,Awake,Sedentary,06-01-2025
06-01-2025 09:25,17,8096,88,124,81.4,97.5,Awake,Sedentary,06-01-2025
06-01-2025 09:30,74,8096,74,123.1,86.9,97.7,Awake,Walking,06-01-2025
06-01-2025 09:35,120,8096,95,126.6,83.8,96.1,Awake,Jogging,06-01-2025
06-01-2025 09:40,14,8096,102,113.7,82.2,97.9,Awake,Sedentary,06-01-2025
06-01-2025 09:45,53,8096,75,116.9,80.6,98,Awake,Walking,06-01-2025
06-01-2025 09:50,68,8096,73,126.8,85.6,96.6,Awake,Walking,06-01-2025
06-01-2025 09:55,45,8096,98,117.7,77.6,98.2,Awake,Walking,06-01-2025
06-01-2025 10:00,23,8096,70,123.5,86.2,96.9,Awake,Sedentary,06-01-2025
06-01-2025 10:05,23,8096,85,123.3,84.5,96.8,Awake,Sedentary,06-01-2025
06-01-2025 10:10,82,8096,78,126.5,85.6,94.6,Awake,Walking,06-01-2025
06-01-2025 10:15,21,8096,81,114.3,84.3,97,Awake,Sedentary,06-01-2025
06-01-2025 10:20,10,8096,77,112.6,78.1,97.8,Awake,Sedentary,06-01-2025
06-01-2025 10:25,28,8096,96,119,80.5,96.8,Awake,Sedentary,06-01-2025
06-01-2025 10:30,58,8096,73,126.7,82.6,96.4,Awake,Walking,06-01-2025
06-01-2025 10:35,28,8096,100,119.7,80.2,96.7,Awake,Sedentary,06-01-2025
06-01-2025 10:40,19,8096,90,125.5,83.7,96.1,Awake,Sedentary,06-01-2025
06-01-2025 10:45,41,8096,62,119.9,90.4,97.7,Awake,Walking,06-01-2025
06-01-2025 10:50,15,8096,62,131.7,80.2,97.3,Awake,Sedentary,06-01-2025
06-01-2025 10:55,17,8096,68,116.6,80.9,98.1,Awake,Sedentary,06-01-2025
06-01-2025 11:00,68,8096,95,121.9,81.6,99,Awake,Walking,06-01-2025
06-01-2025 11:05,47,8096,73,129.3,79.4,96.1,Awake,Jogging,06-01-2025
06-01-2025 11:10,5,8096,92,120.3,79.8,98,Awake,Sedentary,06-01-2025
06-01-2025 11:15,21,8096,94,113.2,76.8,97.9,Awake,Sedentary,06-01-2025
06-01-2025 11:20,16,8096,86,114.7,73.6,96.5,Awake,Sedentary,06-01-2025
06-01-2025 11:25,12,8096,71,120.5,82.2,97.1,Awake,Sedentary,06-01-2025
06-01-2025 11:30,29,8096,73,121.1,88.4,96.9,Awake,Sedentary,06-01-2025
06-01-2025 11:35,25,8096,45,121.9,82.1,96.2,Awake,Sedentary,06-01-2025
06-01-2025 11:40,16,8096,79,122.8,80.3,98,Awake,Sedentary,06-01-2025
06-01-2025 11:45,39,8096,45,130.6,82,95.7,Awake,Sedentary,06-01-2025
06-01-2025 11:50,19,8096,88,112,80,95.1,Awake,Sedentary,06-01-2025
06-01-2025 11:55,75,8096,69,119.2,83.4,96.9,Awake,Walking,06-01-2025
06-01-2025 12:00,61,8096,76,124.8,77.8,96.1,Awake,Jogging,06-01-2025
06-01-2025 12:05,26,8096,97,133.1,82.4,98.5,Awake,Jogging,06-01-2025
06-01-2025 12:10,18,8096,53,119.1,82.2,96.3,Awake,Sedentary,06-01-2025
06-01-2025 12:15,31,8096,66,118.2,80.6,97.3,Awake,Sedentary,06-01-2025
06-01-2025 12:20,19,8096,55,123.5,79.6,96.8,Awake,Sedentary,06-01-2025
06-01-2025 12:25,13,8096,85,116.6,77.8,97.4,Awake,Sedentary,06-01-2025
06-01-2025 12:30,16,8096,62,118.8,78.5,96.5,Awake,Sedentary,06-01-2025
06-01-2025 12:35,39,8096,72,124.9,81.1,95.7,Awake,Jogging,06-01-2025
06-01-2025 12:40,126,8096,87,130.9,85.1,96.5,Awake,Jogging,06-01-2025
06-01-2025 12:45,36,8096,93,116.7,78.2,98.2,Awake,Sedentary,06-01-2025
06-01-2025 12:50,106,8096,79,138,82.2,97.3,Awake,Jogging,06-01-2025
06-01-2025 12:55,15,8096,108,123,84,96.8,Awake,Sedentary,06-01-2025
06-01-2025 13:00,16,8096,45,119.7,81.8,97.8,Awake,Sedentary,06-01-2025
06-01-2025 13:05,11,8096,57,116.4,84.5,96,Awake,Sedentary,06-01-2025
06-01-2025 13:10,68,8096,82,123.1,79.7,96.7,Awake,Walking,06-01-2025
06-01-2025 13:15,23,8096,58,125,83.3,95.2,Awake,Sedentary,06-01-2025
06-01-2025 13:20,15,8096,88,116.5,84,96,Awake,Sedentary,06-01-2025
06-01-2025 13:25,15,8096,62,118.6,77,96.2,Awake,Sedentary,06-01-2025
06-01-2025 13:30,15,8096,88,124.9,77.1,97.5,Awake,Sedentary,06-01-2025
06-01-2025 13:35,15,8096,45,118.9,80.5,96.9,Awake,Sedentary,06-01-2025
06-01-2025 13:40,25,8096,78,121.5,79.4,96.1,Awake,Sedentary,06-01-2025
06-01-2025 13:45,14,8096,73,118.2,83.1,96.3,Awake,Sedentary,06-01-2025
06-01-2025 13:50,36,8096,90,122.9,81.6,96.3,Awake,Sedentary,06-01-2025
06-01-2025 13:55,66,8096,66,130.3,85.6,97.5,Awake,Walking,06-01-2025
06-01-2025 14:00,55,8096,84,126.6,83.8,96.8,Awake,Walking,06-01-2025
06-01-2025 14:05,61,8096,89,121.1,84.8,95.6,Awake,Jogging,06-01-2025
06-01-2025 14:10,74,8096,71,118.6,83.1,97.3,Awake,Walking,06-01-2025
06-01-2025 14:15,28,8096,46,119.5,87.4,98.5,Awake,Sedentary,06-01-2025
06-01-2025 14:20,34,8096,78,116.2,76.8,96.8,Awake,Walking,06-01-2025
06-01-2025 14:25,19,8096,89,126.5,84.7,97.5,Awake,Sedentary,06-01-2025
06-01-2025 14:30,80,8096,85,121.7,80.9,97.4,Awake,Jogging,06-01-2025
06-01-2025 14:35,68,8096,81,122.3,87.9,97.6,Awake,Walking,06-01-2025
06-01-2025 14:40,75,8096,77,117,81.6,97.8,Awake,Walking,06-01-2025
06-01-2025 14:45,22,8096,65,123.8,83.2,98.7,Awake,Sedentary,06-01-2025
06-01-2025 14:50,25,8096,86,127.8,87.3,97.4,Awake,Sedentary,06-01-2025
06-01-2025 14:55,21,8096,79,125.1,75.8,95.8,Awake,Sedentary,06-01-2025
06-01-2025 15:00,25,8096,106,126.6,83.3,95.9,Awake,Sedentary,06-01-2025
06-01-2025 15:05,20,8096,56,115.7,79.4,96.9,Awake,Sedentary,06-01-2025
06-01-2025 15:10,9,8096,77,123.3,78.4,97,Awake,Sedentary,06-01-2025
06-01-2025 15:15,17,8096,99,122.7,81,97.4,Awake,Sedentary,06-01-2025
06-01-2025 15:20,83,8096,76,128,81.9,95.8,Awake,Walking,06-01-2025
06-01-2025 15:25,7,8096,80,124.6,77.2,96.4,Awake,Sedentary,06-01-2025
06-01-2025 15:30,33,8096,64,128.4,82.6,95.4,Awake,Sedentary,06-01-2025
06-01-2025 15:35,25,8096,54,126.4,82.5,97.2,Awake,Sedentary,06-01-2025
06-01-2025 15:40,52,8096,72,114.4,79.9,96.6,Awake,Walking,06-01-2025
06-01-2025 15:45,75,8096,58,118.7,80.5,97.3,Awake,Walking,06-01-2025
06-01-2025 15:50,66,8096,84,125.1,81.1,97.9,Awake,Walking,06-01-2025
06-01-2025 15:55,76,8096,110,126.7,80.9,95.2,Awake,Walking,06-01-2025
06-01-2025 16:00,17,8096,69,112.4,84,95.2,Awake,Sedentary,06-01-2025
06-01-2025 16:05,21,8096,59,119.2,84.1,99,Awake,Sedentary,06-01-2025
06-01-2025 16:10,22,8096,45,116.5,79.7,96.1,Awake,Sedentary,06-01-2025
06-01-2025 16:15,20,8096,80,130,82.6,95.1,Awake,Sedentary,06-01-2025
06-01-2025 16:20,70,8096,81,125.9,77.9,97.3,Awake,Walking,06-01-2025
06-01-2025 16:25,28,8096,85,118.8,79.9,97.3,Awake,Sedentary,06-01-2025
06-01-2025 16:30,61,8096,76,119.7,80.9,97.5,Awake,Walking,06-01-2025
06-01-2025 16:35,90,8096,74,123.7,82,97.6,Awake,Walking,06-01-2025
06-01-2025 16:40,10,8096,45,114.8,82.1,97.5,Awake,Sedentary,06-01-2025
06-01-2025 16:45,18,8096,88,117.1,79.7,95.7,Awake,Sedentary,06-01-2025
06-01-2025 16:50,31,8096,45,118.5,79.7,97.5,Awake,Sedentary,06-01-2025
06-01-2025 16:55,15,8096,70,129,84,97.3,Awake,Sedentary,06-01-2025
06-01-2025 17:00,25,8096,87,117.7,79.8,96.8,Awake,Sedentary,06-01-2025
06-01-2025 17:05,54,8096,109,120.1,80.7,97.4,Awake,Walking,06-01-2025
06-01-2025 17:10,58,8096,62,126.8,79.3,97.7,Awake,Walking,06-01-2025
06-01-2025 17:15,1,8096,45,122.1,78.7,97.5,Awake,Sedentary,06-01-2025
06-01-2025 17:20,20,8096,53,126.6,75.4,98.1,Awake,Sedentary,06-01-2025
06-01-2025 17:25,68,8096,84,128.5,86.8,96.5,Awake,Walking,06-01-2025
06-01-2025 17:30,17,8096,71,124.3,79.9,97.5,Awake,Sedentary,06-01-2025
06-01-2025 17:35,89,8096,55,124,82.8,96.4,Awake,Jogging,06-01-2025
06-01-2025 17:40,25,8096,72,122.2,79.1,97,Awake,Sedentary,06-01-2025
06-01-2025 17:45,40,8096,70,128,80.1,97.6,Awake,Sedentary,06-01-2025
06-01-2025 17:50,77,8096,70,114.7,83.2,96.9,Awake,Walking,06-01-2025
06-01-2025 17:55,14,8096,45,111.3,87.4,94.4,Awake,Sedentary,06-01-2025
06-01-2025 18:00,10,8096,79,117.2,81.5,96.9,Awake,Sedentary,06-01-2025
06-01-2025 18:05,19,8096,68,123.1,76.6,96.9,Awake,Sedentary,06-01-2025
06-01-2025 18:10,24,8096,75,123.9,79.6,99,Awake,Sedentary,06-01-2025
06-01-2025 18:15,128,8096,71,128.5,85.3,97.7,Awake,Jogging,06-01-2025
06-01-2025 18:20,4,8096,67,121.1,81.5,98.2,Awake,Sedentary,06-01-2025
06-01-2025 18:25,58,8096,64,132.3,82.1,96.1,Awake,Walking,06-01-2025
06-01-2025 18:30,14,8096,69,117,83.4,97.2,Awake,Sedentary,06-01-2025
06-01-2025 18:35,20,8096,75,124.7,78.5,97.8,Awake,Sedentary,06-01-2025
06-01-2025 18:40,15,8096,63,125.3,76.5,97.1,Awake,Sedentary,06-01-2025
06-01-2025 18:45,29,8096,80,116.2,80.5,96.5,Awake,Sedentary,06-01-2025
06-01-2025 18:50,7,8096,65,112.1,79.9,96.9,Awake,Sedentary,06-01-2025
06-01-2025 18:55,22,8096,72,118.9,78,95,Awake,Sedentary,06-01-2025
06-01-2025 19:00,24,8096,73,128.7,82.8,97.7,Awake,Sedentary,06-01-2025
06-01-2025 19:05,5,8096,69,119.2,80.4,98.6,Awake,Sedentary,06-01-2025
06-01-2025 19:10,22,8096,64,121.9,81.9,96.1,Awake,Sedentary,06-01-2025
06-01-2025 19:15,23,8096,89,127.7,81.9,95.6,Awake,Sedentary,06-01-2025
06-01-2025 19:20,4,8096,56,116.8,84.5,96.3,Awake,Sedentary,06-01-2025
06-01-2025 19:25,40,8096,95,117.7,79.3,96.8,Awake,Sedentary,06-01-2025
06-01-2025 19:30,79,8096,70,127.6,82.1,96.3,Awake,Walking,06-01-2025
06-01-2025 19:35,32,8096,99,125.7,86.5,98.2,Awake,Sedentary,06-01-2025
06-01-2025 19:40,85,8096,107,130.7,84.6,95.5,Awake,Jogging,06-01-2025
06-01-2025 19:45,37,8096,86,119.8,85.7,97.8,Awake,Sedentary,06-01-2025
06-01-2025 19:50,27,8096,60,124.9,82.3,96.7,Awake,Sedentary,06-01-2025
06-01-2025 19:55,23,8096,76,119.6,79.6,97.2,Awake,Sedentary,06-01-2025
06-01-2025 20:00,17,8096,74,130.1,75,95.7,Awake,Sedentary,06-01-2025
06-01-2025 20:05,28,8096,75,118.1,74.2,96.3,Awake,Sedentary,06-01-2025
06-01-2025 20:10,17,8096,107,123.1,74.2,96.3,Awake,Sedentary,06-01-2025
06-01-2025 20:15,75,8096,80,123,89,98.2,Awake,Walking,06-01-2025
06-01-2025 20:20,22,8096,87,123.3,82.4,98.2,Awake,Sedentary,06-01-2025
06-01-2025 20:25,89,8096,66,124,81.7,95.7,Awake,Walking,06-01-2025
06-01-2025 20:30,15,8096,67,119.5,79.8,96.8,Awake,Sedentary,06-01-2025
06-01-2025 20:35,103,8096,100,126,87.4,97.9,Awake,Jogging,06-01-2025
06-01-2025 20:40,7,8096,93,119.7,72.7,97.1,Awake,Sedentary,06-01-2025
06-01-2025 20:45,17,8096,90,120.1,83.4,97.9,Awake,Sedentary,06-01-2025
06-01-2025 20:50,17,8096,89,122.9,79.7,95.9,Awake,Sedentary,06-01-2025
06-01-2025 20:55,101,8096,91,135.4,85.2,97.8,Awake,Walking,06-01-2025
06-01-2025 21:00,63,8096,52,132.3,77.1,97.1,Awake,Walking,06-01-2025
06-01-2025 21:05,26,8096,57,125.3,83.4,97.4,Awake,Sedentary,06-01-2025
06-01-2025 21:10,31,8096,98,119.3,81.5,94.8,Awake,Sedentary,06-01-2025
06-01-2025 21:15,69,8096,69,127.1,82,97.5,Awake,Jogging,06-01-2025
06-01-2025 21:20,20,8096,98,127,82.3,96.6,Awake,Sedentary,06-01-2025
06-01-2025 21:25,32,8096,65,123.6,74.7,96.9,Awake,Sedentary,06-01-2025
06-01-2025 21:30,35,8096,77,126.2,86,97.5,Awake,Sedentary,06-01-2025
06-01-2025 21:35,20,8096,79,118.4,80.2,96.5,Awake,Sedentary,06-01-2025
06-01-2025 21:40,18,8096,92,125.8,88.3,96,Awake,Sedentary,06-01-2025
06-01-2025 21:45,19,8096,82,115.6,80.5,96.2,Awake,Sedentary,06-01-2025
06-01-2025 21:50,25,8096,65,129.6,78.1,97.2,Awake,Sedentary,06-01-2025
06-01-2025 21:55,30,8096,94,121.3,80.7,97.9,Awake,Sedentary,06-01-2025
06-01-2025 22:00,34,8096,95,125.9,84.8,96.8,Awake,Sedentary,06-01-2025
06-01-2025 22:05,31,8096,80,110.4,75.5,96.7,Awake,Sedentary,06-01-2025
06-01-2025 22:10,0,8096,65,111.6,70.7,96,Light Sleep,None,06-01-2025
06-01-2025 22:15,0,8096,69,114.6,71,95.5,Light Sleep,None,06-01-2025
06-01-2025 22:20,0,8096,58,112.3,66.4,96.5,Light Sleep,None,06-01-2025
06-01-2025 22:25,0,8096,60,113.5,66.9,97,Light Sleep,None,06-01-2025
06-01-2025 22:30,0,8096,71,106.5,70.6,96.4,Light Sleep,None,06-01-2025
06-01-2025 22:35,0,8096,57,111.6,67.3,95.3,Light Sleep,None,06-01-2025
06-01-2025 22:40,0,8096,60,107.2,72,96,Light Sleep,None,06-01-2025
06-01-2025 22:45,180,8096,107,122.4,85.7,98.8,Awake,Walking,06-01-2025
06-01-2025 22:50,0,8096,61,102.9,75.4,96.7,Light Sleep,None,06-01-2025
06-01-2025 22:55,0,8096,64,115.8,72.6,96.3,Light Sleep,None,06-01-2025
06-01-2025 23:00,0,8096,64,113.4,71.9,96.6,Light Sleep,None,06-01-2025
06-01-2025 23:05,0,8096,69,109.5,70.5,98.5,Light Sleep,None,06-01-2025
06-01-2025 23:10,0,8096,69,113.1,71.1,96.5,Light Sleep,None,06-01-2025
06-01-2025 23:15,0,8096,64,111.8,66.6,95.9,Light Sleep,None,06-01-2025
06-01-2025 23:20,73,8096,78,121.4,82.5,98.1,Awake,Sedentary,06-01-2025
06-01-2025 23:25,180,8096,115,128.9,88,99,Awake,Walking,06-01-2025
06-01-2025 23:30,0,8096,53,115.4,70,96.4,Light Sleep,None,06-01-2025
06-01-2025 23:35,0,8096,61,110.8,72.9,96.1,Light Sleep,None,06-01-2025
06-01-2025 23:40,0,8096,68,112.2,62.4,97,Light Sleep,None,06-01-2025
06-01-2025 23:45,0,8096,54,104,63.8,98.2,Light Sleep,None,06-01-2025
06-01-2025 23:50,0,8096,66,112.1,72.8,96.5,Light Sleep,None,06-01-2025
06-01-2025 23:55,0,8096,65,95.5,65.1,96.5,Deep Sleep,None,06-01-2025
07-01-2025 00:00,0,11725,53,101.8,71.3,94.2,Deep Sleep,None,07-01-2025
07-01-2025 00:05,0,11725,71,117.6,76.7,95.6,REM Sleep,None,07-01-2025
07-01-2025 00:10,0,11725,67,107.2,75.1,96.7,REM Sleep,None,07-01-2025
07-01-2025 00:15,0,11725,66,111.9,76.4,97,REM Sleep,None,07-01-2025
07-01-2025 00:20,0,11725,55,95.6,64.4,95.8,Deep Sleep,None,07-01-2025
07-01-2025 00:25,0,11725,57,93.1,66.3,93.9,Deep Sleep,None,07-01-2025
07-01-2025 00:30,0,11725,62,103.1,61.3,94.6,Deep Sleep,None,07-01-2025
07-01-2025 00:35,0,11725,45,106.8,63.9,94.8,Deep Sleep,None,07-01-2025
07-01-2025 00:40,0,11725,55,107.6,63,95.5,Deep Sleep,None,07-01-2025
07-01-2025 00:45,0,11725,52,89.7,67.8,96.6,Deep Sleep,None,07-01-2025
07-01-2025 00:50,14,11725,66,129,80.7,97.2,Awake,Sedentary,07-01-2025
07-01-2025 00:55,12,11725,66,118.9,79.3,96.6,Awake,Sedentary,07-01-2025
07-01-2025 01:00,0,11725,66,107.2,68,95.8,Light Sleep,None,07-01-2025
07-01-2025 01:05,0,11725,59,115.2,72.2,95.5,Light Sleep,None,07-01-2025
07-01-2025 01:10,0,11725,63,114.3,65.2,96.1,Light Sleep,None,07-01-2025
07-01-2025 01:15,0,11725,70,108.1,70.1,94.9,Light Sleep,None,07-01-2025
07-01-2025 01:20,0,11725,52,103.4,65.9,95.4,Deep Sleep,None,07-01-2025
07-01-2025 01:25,0,11725,58,93.4,64.7,93.4,Deep Sleep,None,07-01-2025
07-01-2025 01:30,0,11725,53,95.6,66.4,95.4,Deep Sleep,None,07-01-2025
07-01-2025 01:35,0,11725,58,96.1,63.8,94.9,Deep Sleep,None,07-01-2025
07-01-2025 01:40,0,11725,75,105.1,81.8,95.2,REM Sleep,None,07-01-2025
07-01-2025 01:45,0,11725,68,107.2,73.7,95.4,Light Sleep,None,07-01-2025
07-01-2025 01:50,0,11725,62,118.6,67.2,95.4,Light Sleep,None,07-01-2025
07-01-2025 01:55,0,11725,63,106.6,74.1,96.3,Light Sleep,None,07-01-2025
07-01-2025 02:00,0,11725,51,92.2,63.2,96.1,Deep Sleep,None,07-01-2025
07-01-2025 02:05,0,11725,63,113.8,76.6,97.9,REM Sleep,None,07-01-2025
07-01-2025 02:10,0,11725,63,115.5,78.9,97,REM Sleep,None,07-01-2025
07-01-2025 02:15,34,11725,68,118.3,81.9,96.6,Awake,Sedentary,07-01-2025
07-01-2025 02:20,0,11725,72,111.4,70.3,97.2,Light Sleep,None,07-01-2025
07-01-2025 02:25,0,11725,74,108.2,68.1,96.5,Light Sleep,None,07-01-2025
