age,gender,height,weight,activity_level,bmi,target_calories,resting_heart_rate,weight_goal,timestamp
47.80009627506985,Female,161.4,69.2,Moderately Active,26.58,1923.0,72.0,Lose Weight,2025-01-02 11:06:06.507969268
49.03154708534807,Male,179.9,78.4,Moderately Active,24.24,2470.0,68.0,Maintain Weight,2025-01-02 19:52:14.075536836
51.58590789245032,Female,158.4,68.8,Moderately Active,27.42,1869.0,65.0,Lose Weight,2025-01-03 04:38:21.643104404
42.784518651075715,Male,171.9,67.5,Moderately Active,22.84,2303.0,72.0,Gain Weight,2025-01-03 13:24:29.210671972
32.994583036197746,Female,164.6,58.5,Sedentary,21.61,1637.0,76.0,Gain Weight,2025-01-03 22:10:36.778239540
36.76056423719987,Female,164.8,76.8,Moderately Active,28.26,1976.0,83.0,Maintain Weight,2025-01-04 06:56:44.345807108
49.47810759810028,Male,171.6,67.1,Very Active,22.77,2872.0,54.0,Maintain Weight,2025-01-04 15:42:51.913374676
25.196771948153167,Male,177.1,77.3,Moderately Active,24.66,2444.0,81.0,Maintain Weight,2025-01-05 00:28:59.480942244
39.424079706474814,Female,157.8,68.9,Moderately Active,27.7,1804.0,69.0,Lose Weight,2025-01-05 09:15:07.048509808
30.279934252071673,Female,157.7,54.4,Sedentary,21.87,1555.0,82.0,Maintain Weight,2025-01-05 18:01:14.616077376
35.34493787521781,Male,178.2,81.9,Moderately Active,25.79,2833.0,76.0,Lose Weight,2025-01-06 02:47:22.183644944
50.341422351287584,Male,176.4,69.2,Moderately Active,22.23,2221.0,66.0,Maintain Weight,2025-01-06 11:33:29.751212512
37.29318881623884,Female,161.3,61.4,Moderately Active,23.6,1995.0,76.0,Maintain Weight,2025-01-06 20:19:37.318780080
35.55723857787378,Male,177.2,72.7,Very Active,23.14,2956.0,46.0,Maintain Weight,2025-01-07 05:05:44.886347648
18.681726308240968,Female,156.6,49.1,Sedentary,20.0,1553.0,74.0,Lose Weight,2025-01-07 13:51:52.453915216
43.95504279232665,Female,167.1,63.9,Sedentary,22.88,1617.0,73.0,Maintain Weight,2025-01-07 22:38:00.021482784
42.7458101736929,Male,186.9,98.0,Moderately Active,28.05,3033.0,61.0,Lose Weight,2025-01-08 07:24:07.589050352
60.95905667966552,Male,182.5,82.5,Very Active,24.77,2963.0,59.0,Maintain Weight,2025-01-08 16:10:15.156617916
31.30666118056399,Male,176.3,80.1,Sedentary,25.75,2066.0,83.0,Lose Weight,2025-01-09 00:56:22.724185484
37.62980393196727,Male,181.6,88.9,Sedentary,26.97,2370.0,86.0,Lose Weight,2025-01-09 09:42:30.291753052
37.992604204529066,Male,167.8,69.9,Sedentary,24.82,1911.0,82.0,Maintain Weight,2025-01-09 18:28:37.859320620
53.92943935716169,Female,159.8,80.2,Sedentary,31.43,1677.0,75.0,Lose Weight,2025-01-10 03:14:45.426888188
33.85645361135658,Female,145.0,49.2,Moderately Active,23.4,1637.0,73.0,Maintain Weight,2025-01-10 12:00:52.994455756
38.34825830924407,Male,177.8,78.1,Moderately Active,24.7,2716.0,71.0,Gain Weight,2025-01-10 20:47:00.562023324
42.29475811659847,Male,187.7,107.7,Sedentary,30.58,2492.0,87.0,Lose Weight,2025-01-11 05:33:08.129590892
37.2393094778763,Male,173.5,68.9,Sedentary,22.89,1985.0,86.0,Maintain Weight,2025-01-11 14:19:15.697158460
29.64279662539366,Female,159.8,82.3,Sedentary,32.24,1885.0,80.0,Lose Weight,2025-01-11 23:05:23.264726024
37.32907991477969,Male,169.1,56.8,Sedentary,19.88,1907.0,73.0,Lose Weight,2025-01-12 07:51:30.832293592
47.883580998317264,Male,170.4,83.9,Moderately Active,28.89,2516.0,65.0,Lose Weight,2025-01-12 16:37:38.399861160
22.681816407067277,Female,155.8,54.0,Very Active,22.25,2242.0,57.0,Maintain Weight,2025-01-13 01:23:45.967428728
36.595636089762515,Female,152.2,52.2,Very Active,22.51,2010.0,58.0,Maintain Weight,2025-01-13 10:09:53.534996296
26.59855022072992,Male,167.4,51.7,Sedentary,18.44,1932.0,82.0,Gain Weight,2025-01-13 18:56:01.102563864
49.34055954709811,Male,169.5,63.5,Very Active,22.09,2629.0,64.0,Maintain Weight,2025-01-14 03:42:08.670131432
18.0,Male,172.4,62.1,Moderately Active,20.88,2416.0,70.0,Lose Weight,2025-01-14 12:28:16.237699000
28.29293783274094,Female,154.6,53.0,Moderately Active,22.18,1760.0,70.0,Lose Weight,2025-01-14 21:14:23.805266568
39.52654250077425,Male,165.2,64.3,Moderately Active,23.59,2272.0,71.0,Maintain Weight,2025-01-15 06:00:31.372834136
53.786288350812086,Male,175.1,91.5,Sedentary,29.83,2248.0,76.0,Lose Weight,2025-01-15 14:46:38.940401700
34.210996867124145,Male,181.3,88.2,Sedentary,26.83,2245.0,73.0,Lose Weight,2025-01-15 23:32:46.507969268
28.33760567968162,Female,162.7,72.0,Sedentary,27.23,1836.0,66.0,Lose Weight,2025-01-16 08:18:54.075536836
57.57388483328708,Female,170.0,62.5,Sedentary,21.62,1478.0,74.0,Maintain Weight,2025-01-16 17:05:01.643104404
18.0,Male,168.6,63.9,Sedentary,22.48,2085.0,84.0,Maintain Weight,2025-01-17 01:51:09.210671972
18.0,Male,185.6,101.3,Moderately Active,29.4,3158.0,65.0,Lose Weight,2025-01-17 10:37:16.778239540
40.28017340063999,Female,163.9,58.5,Moderately Active,21.79,1765.0,68.0,Gain Weight,2025-01-17 19:23:24.345807108
28.975349307768667,Female,158.4,72.6,Moderately Active,28.97,2315.0,73.0,Lose Weight,2025-01-18 04:09:31.913374676
22.74520619443144,Female,164.7,67.9,Sedentary,25.03,1751.0,84.0,Lose Weight,2025-01-18 12:55:39.480942244
43.50027736759224,Female,159.2,58.3,Very Active,23.0,2077.0,55.0,Maintain Weight,2025-01-18 21:41:47.048509808
37.925608565254386,Female,157.8,62.6,Very Active,25.14,2406.0,65.0,Lose Weight,2025-01-19 06:27:54.616077376
28.23105643115926,Female,155.1,66.9,Moderately Active,27.82,2012.0,78.0,Lose Weight,2025-01-19 15:14:02.183644944
19.636347215949268,Female,151.5,52.3,Very Active,22.78,2174.0,54.0,Gain Weight,2025-01-20 00:00:09.751212512
45.469487939361734,Female,159.7,58.2,Moderately Active,22.84,1806.0,64.0,Gain Weight,2025-01-20 08:46:17.318780080
42.80241413550393,Female,162.9,60.8,Very Active,22.89,2263.0,66.0,Maintain Weight,2025-01-20 17:32:24.886347648
33.809889634647405,Male,178.6,87.2,Sedentary,27.35,2207.0,79.0,Lose Weight,2025-01-21 02:18:32.453915216
57.15964395257199,Male,182.2,98.2,Sedentary,29.57,2366.0,62.0,Maintain Weight,2025-01-21 11:04:40.021482784
22.15898280408617,Male,170.4,75.5,Sedentary,26.02,2135.0,69.0,Lose Weight,2025-01-21 19:50:47.589050352
18.0,Female,161.4,74.2,Sedentary,28.48,2026.0,78.0,Lose Weight,2025-01-22 04:36:55.156617916
26.69710316142507,Male,181.0,106.6,Sedentary,32.55,2465.0,71.0,Lose Weight,2025-01-22 13:23:02.724185484
34.452967803734026,Female,159.5,64.0,Moderately Active,25.14,1883.0,67.0,Lose Weight,2025-01-22 22:09:10.291753052
37.9200733918723,Female,156.3,60.9,Moderately Active,24.93,1898.0,70.0,Lose Weight,2025-01-23 06:55:17.859320620
32.10516730572404,Male,167.4,54.5,Moderately Active,19.44,2062.0,80.0,Maintain Weight,2025-01-23 15:41:25.426888188
39.22466475817156,Female,165.6,45.0,Sedentary,16.4,1438.0,78.0,Gain Weight,2025-01-24 00:27:32.994455756
19.98152690971467,Male,181.2,78.1,Very Active,23.78,3150.0,65.0,Maintain Weight,2025-01-24 09:13:40.562023324
52.32517524887911,Male,176.2,73.6,Moderately Active,23.72,2299.0,80.0,Maintain Weight,2025-01-24 17:59:48.129590892
34.01418585928917,Male,178.9,76.6,Sedentary,23.94,2111.0,91.0,Maintain Weight,2025-01-25 02:45:55.697158460
48.407549979057535,Female,154.1,58.7,Moderately Active,24.73,1773.0,72.0,Maintain Weight,2025-01-25 11:32:03.264726024
39.11270415653245,Male,166.8,71.6,Sedentary,25.76,2112.0,64.0,Maintain Weight,2025-01-25 20:18:10.832293592
40.48103862984541,Female,166.7,84.7,Sedentary,30.51,1924.0,84.0,Lose Weight,2025-01-26 05:04:18.399861160
41.837207362786444,Male,168.7,66.0,Very Active,23.17,2555.0,65.0,Maintain Weight,2025-01-26 13:50:25.967428728
40.37250272020778,Male,179.2,73.9,Sedentary,23.01,2244.0,79.0,Maintain Weight,2025-01-26 22:36:33.534996296
42.71267311841053,Male,168.4,76.4,Moderately Active,26.97,2429.0,82.0,Lose Weight,2025-01-27 07:22:41.102563864
50.94983036158918,Female,156.0,54.9,Very Active,22.57,2077.0,64.0,Gain Weight,2025-01-27 16:08:48.670131432
37.35825403641764,Female,157.5,63.4,Moderately Active,25.58,1771.0,74.0,Lose Weight,2025-01-28 00:54:56.237699000
43.508045091062144,Female,153.2,56.5,Sedentary,24.09,1384.0,89.0,Gain Weight,2025-01-28 09:41:03.805266568
33.92317166855328,Male,178.2,74.3,Sedentary,23.4,2083.0,83.0,Lose Weight,2025-01-28 18:27:11.372834136
52.281406585393675,Male,165.4,72.1,Sedentary,26.34,1959.0,60.0,Lose Weight,2025-01-29 03:13:18.940401700
26.883292375288764,Female,159.0,60.8,Moderately Active,24.04,1987.0,67.0,Lose Weight,2025-01-29 11:59:26.507969268
56.61128519492979,Female,167.9,71.7,Moderately Active,25.44,2150.0,78.0,Lose Weight,2025-01-29 20:45:34.075536836
34.51810459226788,Female,165.1,67.9,Sedentary,24.93,1674.0,74.0,Maintain Weight,2025-01-30 05:31:41.643104404
18.0,Female,167.9,54.5,Very Active,19.33,2252.0,59.0,Maintain Weight,2025-01-30 14:17:49.210671972
36.53725297892947,Female,165.1,61.9,Moderately Active,22.7,2077.0,63.0,Lose Weight,2025-01-30 23:03:56.778239540
26.82738011030143,Female,155.4,70.4,Sedentary,29.18,1731.0,94.0,Maintain Weight,2025-01-31 07:50:04.345807108
45.08772258786469,Male,180.9,75.7,Moderately Active,23.11,2726.0,82.0,Gain Weight,2025-01-31 16:36:11.913374676
27.168512248371307,Female,160.0,59.6,Moderately Active,23.26,1963.0,64.0,Maintain Weight,2025-02-01 01:22:19.480942244
29.645798801422643,Male,166.4,82.9,Sedentary,29.95,2137.0,81.0,Lose Weight,2025-02-01 10:08:27.048509808
18.0,Male,178.9,74.1,Sedentary,23.15,2039.0,75.0,Maintain Weight,2025-02-01 18:54:34.616077376
29.57232416901108,Female,157.3,49.3,Very Active,19.91,2140.0,63.0,Maintain Weight,2025-02-02 03:40:42.183644944
18.0,Female,170.0,68.0,Moderately Active,23.52,2096.0,74.0,Maintain Weight,2025-02-02 12:26:49.751212512
18.0,Male,179.4,72.6,Moderately Active,22.55,2567.0,76.0,Lose Weight,2025-02-02 21:12:57.318780080
44.12497587373157,Female,154.8,50.6,Moderately Active,21.1,1632.0,72.0,Gain Weight,2025-02-03 05:59:04.886347648
44.42960190380999,Female,167.4,70.9,Sedentary,25.3,1653.0,103.0,Maintain Weight,2025-02-03 14:45:12.453915216
40.10549074141958,Male,170.1,80.9,Sedentary,27.97,2063.0,72.0,Lose Weight,2025-02-03 23:31:20.021482784
23.396286282449445,Male,179.1,76.9,Moderately Active,23.97,2720.0,58.0,Maintain Weight,2025-02-04 08:17:27.589050352
34.42746372629624,Male,176.8,85.1,Sedentary,27.23,2154.0,77.0,Maintain Weight,2025-02-04 17:03:35.156617916
34.95676953091318,Female,167.4,93.1,Sedentary,33.25,2117.0,67.0,Lose Weight,2025-02-05 01:49:42.724185484
21.099623729689487,Male,171.2,65.4,Very Active,22.31,2742.0,53.0,Maintain Weight,2025-02-05 10:35:50.291753052
53.04077962120581,Female,173.0,70.5,Very Active,23.56,2544.0,55.0,Maintain Weight,2025-02-05 19:21:57.859320620
45.52834748690806,Male,167.9,63.4,Moderately Active,22.47,2112.0,64.0,Maintain Weight,2025-02-06 04:08:05.426888188
32.34842991404403,Male,161.3,55.4,Very Active,21.31,2458.0,55.0,Lose Weight,2025-02-06 12:54:12.994455756
35.32263006793437,Male,177.4,74.5,Sedentary,23.66,2054.0,84.0,Lose Weight,2025-02-06 21:40:20.562023324
37.50059369537063,Female,159.5,56.1,Very Active,22.04,2140.0,57.0,Maintain Weight,2025-02-07 06:26:28.129590892
18.0,Female,166.3,75.9,Sedentary,27.44,2071.0,79.0,Maintain Weight,2025-02-07 15:12:35.697158460
32.033871409752834,Male,164.0,74.5,Very Active,27.7,2854.0,64.0,Lose Weight,2025-02-07 23:58:43.264726024
26.816189024026418,Male,175.7,66.6,Very Active,21.57,2811.0,56.0,Maintain Weight,2025-02-08 08:44:50.832293592
22.980559881261016,Male,173.2,68.2,Moderately Active,22.75,2482.0,68.0,Maintain Weight,2025-02-08 17:30:58.399861160
31.62679648536854,Female,175.7,70.6,Very Active,22.87,2568.0,62.0,Maintain Weight,2025-02-09 02:17:05.967428728
56.572238322194266,Male,179.8,81.4,Moderately Active,25.19,2478.0,56.0,Lose Weight,2025-02-09 11:03:13.534996296
42.690114335204115,Female,158.3,67.8,Sedentary,27.05,1557.0,61.0,Lose Weight,2025-02-09 19:49:21.102563864
28.14585212260644,Male,172.9,83.2,Moderately Active,27.85,2686.0,72.0,Lose Weight,2025-02-10 04:35:28.670131432
41.8709933762739,Male,172.7,49.9,Moderately Active,16.72,2014.0,73.0,Gain Weight,2025-02-10 13:21:36.237699000
